TREAT,AGE,EDUC,BLACK,HISP,MARR,RE74,RE75,RE78,U74,U75,AGESQ,EDUCSQ,NODEGREE,RE74SQ,RE75SQ,U74BLACK,U74HISP,REDIFF
0,22,10,1,0,1,9717.96,9023.23,13299.5,0,0,484,100,1,9.44e+07,8.14e+07,0,0,4276.27
0,50,5,1,0,1,9404.48,10136.8,9266.82,0,0,2500,25,1,8.84e+07,1.03e+08,0,0,-869.9795
0,26,10,1,0,1,9404.48,4923.39,17732.7,0,0,676,100,1,8.84e+07,2.42e+07,0,0,12809.31
0,30,11,1,0,1,9228.15,8808.39,17882,0,0,900,121,1,8.52e+07,7.76e+07,0,0,9073.61
0,24,10,1,0,1,9012.63,6624.19,8955.02,0,0,576,100,1,8.12e+07,4.39e+07,0,0,2330.83
0,24,8,1,0,1,9008.71,13033.5,16255,0,0,576,64,1,8.12e+07,1.70e+08,0,0,3221.5
0,50,8,1,0,1,8985.2,9846.77,9102.8,0,0,2500,64,1,8.07e+07,9.70e+07,0,0,-743.9697
0,49,7,1,0,0,8816.7,11270.1,8969.8,0,0,2401,49,1,7.77e+07,1.27e+08,0,0,-2300.3
0,40,7,1,0,1,8816.7,8951.61,11821.8,0,0,1600,49,1,7.77e+07,8.01e+07,0,0,2870.189
0,40,8,1,0,1,8816.7,8056.45,7184.71,0,0,1600,64,1,7.77e+07,6.49e+07,0,0,-871.7402
0,26,10,1,0,1,8816.7,0,7388.63,0,1,676,100,1,7.77e+07,0,0,0,7388.63
0,29,10,1,0,1,8659.96,10892.3,51.7204,0,0,841,100,1,7.50e+07,1.19e+08,0,0,-10840.58
0,29,10,1,0,1,8464.03,8325,23643.6,0,0,841,100,1,7.16e+07,6.93e+07,0,0,15318.6
0,41,5,1,0,1,8424.85,10741.9,8689.03,0,0,1681,25,1,7.10e+07,1.15e+08,0,0,-2052.87
0,40,9,1,0,1,8424.85,6572.27,8866.36,0,0,1600,81,1,7.10e+07,4.32e+07,0,0,2294.09
0,54,6,1,0,1,8354.31,0,0,0,1,2916,36,1,6.98e+07,0,0,0,0
0,21,11,1,0,1,8032.99,4848.19,8570.81,0,0,441,121,1,6.45e+07,2.35e+07,0,0,3722.62
0,27,7,1,0,1,7954.62,7161.29,5910.91,0,0,729,49,1,6.33e+07,5.13e+07,0,0,-1250.38
0,49,5,1,0,1,7944.83,7698.39,11993.2,0,0,2401,25,1,6.31e+07,5.93e+07,0,0,4294.81
0,34,9,1,0,1,7837.07,11211,12037.6,0,0,1156,81,1,6.14e+07,1.26e+08,0,0,826.5996
0,45,6,1,0,1,7837.07,8951.61,9605.22,0,0,2025,36,1,6.14e+07,8.01e+07,0,0,653.6094
0,45,9,1,0,1,7837.07,8951.61,8866.36,0,0,2025,81,1,6.14e+07,8.01e+07,0,0,-85.25
0,28,9,1,0,1,7837.07,8235.48,8718.59,0,0,784,81,1,6.14e+07,6.78e+07,0,0,483.1094
0,42,5,1,0,1,7837.07,7161.29,14777.3,0,0,1764,25,1,6.14e+07,5.13e+07,0,0,7616.01
0,42,5,1,0,1,7837.07,7161.29,14777.3,0,0,1764,25,1,6.14e+07,5.13e+07,0,0,7616.01
0,27,11,1,0,1,7837.07,5370.97,7388.63,0,0,729,121,1,6.14e+07,2.88e+07,0,0,2017.66
0,22,11,1,0,1,7837.07,5012.9,3694.32,0,0,484,121,1,6.14e+07,2.51e+07,0,0,-1318.58
0,42,10,1,0,0,7837.07,1718.71,0,0,0,1764,100,1,6.14e+07,2953964,0,0,-1718.71
0,29,10,1,0,1,7641.14,8122.69,5910.91,0,0,841,100,1,5.84e+07,6.60e+07,0,0,-2211.78
0,52,5,1,0,1,7523.58,4296.77,2216.59,0,0,2704,25,1,5.66e+07,1.85e+07,0,0,-2080.18
0,52,5,1,0,1,7523.58,4296.77,2216.59,0,0,2704,25,1,5.66e+07,1.85e+07,0,0,-2080.18
0,36,6,1,0,0,7494.2,7447.74,4433.18,0,0,1296,36,1,5.62e+07,5.55e+07,0,0,-3014.56
0,41,4,1,0,0,7494.2,5370.97,5910.91,0,0,1681,16,1,5.62e+07,2.88e+07,0,0,539.9399
0,35,11,1,0,1,7335.49,8557.74,7388.63,0,0,1225,121,1,5.38e+07,7.32e+07,0,0,-1169.11
0,35,11,1,0,1,7335.49,8557.74,7388.63,0,0,1225,121,1,5.38e+07,7.32e+07,0,0,-1169.11
0,25,7,1,0,1,7131.73,10741.9,8866.36,0,0,625,49,1,5.09e+07,1.15e+08,0,0,-1875.54
0,41,3,1,0,1,6990.66,3222.58,9497.35,0,0,1681,9,1,4.89e+07,1.04e+07,0,0,6274.77
0,33,11,1,0,1,6857.43,11637.1,0,0,0,1089,121,1,4.70e+07,1.35e+08,0,0,-11637.1
0,45,8,1,0,1,6857.43,9537.05,9408.69,0,0,2025,64,1,4.70e+07,9.10e+07,0,0,-128.3594
0,20,10,1,0,1,6857.43,6831.87,9457.45,0,0,400,100,1,4.70e+07,4.67e+07,0,0,2625.58
0,26,8,1,0,1,6857.43,3580.65,1994.93,0,0,676,64,1,4.70e+07,1.28e+07,0,0,-1585.72
0,33,8,1,0,1,6661.51,8579.23,9169.29,0,0,1089,64,1,4.44e+07,7.36e+07,0,0,590.0596
0,49,5,1,0,0,6583.14,5729.03,12560.7,0,0,2401,25,1,4.33e+07,3.28e+07,0,0,6831.67
0,32,11,1,0,1,6524.36,0,930.968,0,1,1024,121,1,4.26e+07,0,0,0,930.968
0,27,8,1,0,0,6269.65,6624.19,7388.63,0,0,729,64,1,3.93e+07,4.39e+07,0,0,764.4399
0,31,9,1,0,1,6024.75,5621.61,10196.3,0,0,961,81,1,3.63e+07,3.16e+07,0,0,4574.69
0,34,7,1,0,1,5877.8,12532.3,14777.3,0,0,1156,49,1,3.45e+07,1.57e+08,0,0,2245
0,22,8,1,0,1,5877.8,12031,857.081,0,0,484,64,1,3.45e+07,1.45e+08,0,0,-11173.92
0,52,4,1,0,1,5877.8,11637.1,22165.9,0,0,2704,16,1,3.45e+07,1.35e+08,0,0,10528.8
0,28,7,1,0,1,5877.8,8142.39,1477.73,0,0,784,49,1,3.45e+07,6.63e+07,0,0,-6664.66
0,18,11,1,0,0,5877.8,6932.13,9457.45,0,0,324,121,1,3.45e+07,4.81e+07,0,0,2525.32
0,43,7,1,0,1,5877.8,6815.76,295.545,0,0,1849,49,1,3.45e+07,4.65e+07,0,0,-6520.215
0,25,9,1,0,1,5877.8,6266.13,12560.7,0,0,625,81,1,3.45e+07,3.93e+07,0,0,6294.57
0,40,5,1,0,1,5877.8,5370.97,22165.9,0,0,1600,25,1,3.45e+07,2.88e+07,0,0,16794.93
0,55,3,1,0,1,5877.8,5370.97,4137.63,0,0,3025,9,1,3.45e+07,2.88e+07,0,0,-1233.34
0,24,9,1,0,0,5877.8,5370.97,13299.5,0,0,576,81,1,3.45e+07,2.88e+07,0,0,7928.53
0,38,10,1,0,1,5877.8,0,0,0,1,1444,100,1,3.45e+07,0,0,0,0
0,46,6,1,0,0,5838.62,9678.48,7873.33,0,0,2116,36,1,3.41e+07,9.37e+07,0,0,-1805.15
0,26,8,1,0,1,5681.87,4296.77,7093.09,0,0,676,64,1,3.23e+07,1.85e+07,0,0,2796.32
0,50,10,1,0,1,5681.87,0,0,0,1,2500,100,1,3.23e+07,0,0,0,0
0,30,6,1,0,1,5681.87,0,0,0,1,900,36,1,3.23e+07,0,0,0,0
0,22,11,1,0,0,5485.95,13427.4,8866.36,0,0,484,121,1,3.01e+07,1.80e+08,0,0,-4561.04
0,19,11,1,0,1,5485.95,7590.97,11348.9,0,0,361,121,1,3.01e+07,5.76e+07,0,0,3757.93
0,24,11,1,0,1,5427.17,0,1329.95,0,1,576,121,1,2.95e+07,0,0,0,1329.95
0,44,11,1,0,0,5172.46,6266.13,0,0,0,1936,121,1,2.68e+07,3.93e+07,0,0,-6266.13
0,24,8,1,0,1,4898.17,5370.97,8127.5,0,0,576,64,1,2.40e+07,2.88e+07,0,0,2756.53
0,47,6,1,0,1,4702.24,4296.77,13481.3,0,0,2209,36,1,2.21e+07,1.85e+07,0,0,9184.529
0,25,10,1,0,1,4702.24,4282.45,4947.43,0,0,625,100,1,2.21e+07,1.83e+07,0,0,664.98
0,19,10,1,0,0,4702.24,3437.42,2364.36,0,0,361,100,1,2.21e+07,1.18e+07,0,0,-1073.06
0,22,11,1,0,1,4449.49,6187.35,14570.4,0,0,484,121,1,1.98e+07,3.83e+07,0,0,8383.051
0,50,9,1,0,1,4333.9,7469.23,6383.78,0,0,2500,81,1,1.88e+07,5.58e+07,0,0,-1085.45
0,38,9,1,0,1,4228.1,7941.87,11245.5,0,0,1444,81,1,1.79e+07,6.31e+07,0,0,3303.63
0,25,11,1,0,0,4055.68,11637.1,0,0,0,625,121,1,1.64e+07,1.35e+08,0,0,-11637.1
0,39,5,1,0,1,4051.76,13427.4,14629.5,0,0,1521,25,1,1.64e+07,1.80e+08,0,0,1202.1
0,39,5,1,0,1,4051.76,13427.4,14629.5,0,0,1521,25,1,1.64e+07,1.80e+08,0,0,1202.1
0,39,5,1,0,1,4051.76,13427.4,14629.5,0,0,1521,25,1,1.64e+07,1.80e+08,0,0,1202.1
0,41,8,1,0,1,3918.53,11171.6,5910.91,0,0,1681,64,1,1.54e+07,1.25e+08,0,0,-5260.689
0,23,10,1,0,0,3918.53,7161.29,6649.77,0,0,529,100,1,1.54e+07,5.13e+07,0,0,-511.52
0,44,11,1,0,1,3918.53,5370.97,2955.45,0,0,1936,121,1,1.54e+07,2.88e+07,0,0,-2415.52
0,35,10,1,0,1,3918.53,3795.48,7802.4,0,0,1225,100,1,1.54e+07,1.44e+07,0,0,4006.92
0,35,10,1,0,1,3918.53,3795.48,7802.4,0,0,1225,100,1,1.54e+07,1.44e+07,0,0,4006.92
0,35,10,1,0,1,3918.53,3795.48,7802.4,0,0,1225,100,1,1.54e+07,1.44e+07,0,0,4006.92
0,30,6,1,0,1,3918.53,3401.61,4433.18,0,0,900,36,1,1.54e+07,1.16e+07,0,0,1031.57
0,43,10,1,0,1,3918.53,2148.39,0,0,0,1849,100,1,1.54e+07,4615579,0,0,-2148.39
0,38,3,1,0,1,3722.61,5729.03,17732.7,0,0,1444,9,1,1.39e+07,3.28e+07,0,0,12003.67
0,38,3,1,0,1,3722.61,5729.03,17732.7,0,0,1444,9,1,1.39e+07,3.28e+07,0,0,12003.67
0,50,10,1,0,1,3526.68,0,0,0,1,2500,100,1,1.24e+07,0,0,0,0
0,19,6,1,0,0,3526.68,0,0,0,1,361,36,1,1.24e+07,0,0,0,0
0,24,10,1,0,0,3152.46,3902.9,7447.74,0,0,576,100,1,9938004,1.52e+07,0,0,3544.84
0,22,9,1,0,0,3134.83,4345.11,13299.5,0,0,484,81,1,9827160,1.89e+07,0,0,8954.391
0,40,4,1,0,0,2962.41,1933.55,1034.41,0,0,1600,16,1,8775872,3738616,0,0,-899.14
0,20,8,1,0,0,2938.9,1838.66,1226.51,0,0,400,64,1,8637133,3380671,0,0,-612.15
0,25,10,1,0,0,2838.98,5370.97,11437.6,0,0,625,100,1,8059808,2.88e+07,0,0,6066.629
0,22,11,1,0,0,2351.12,0,879.247,0,1,484,121,1,5527766,0,0,0,879.247
0,29,10,1,0,0,2037.64,2685.48,0,0,0,841,100,1,4151977,7211803,0,0,-2685.48
0,30,9,1,0,0,1959.27,162.919,16809.1,0,0,900,81,1,3838739,26542.6,0,0,16646.18
0,20,8,1,0,0,1880.9,3652.26,1018.15,0,0,400,64,1,3537785,1.33e+07,0,0,-2634.11
0,41,8,1,0,1,1716.32,8378.71,7388.63,0,0,1681,64,1,2945754,7.02e+07,0,0,-990.0801
0,41,8,1,0,1,1716.32,8378.71,7388.63,0,0,1681,64,1,2945754,7.02e+07,0,0,-990.0801
0,21,10,1,0,0,1567.41,8145.97,8275.27,0,0,441,100,1,2456774,6.64e+07,0,0,129.2993
0,35,9,1,0,0,1567.41,5370.97,5910.91,0,0,1225,81,1,2456774,2.88e+07,0,0,539.9399
0,19,11,1,0,0,1567.41,0,0,0,1,361,121,1,2456774,0,0,0,0
0,23,10,1,0,0,1469.45,5370.97,0,0,0,529,100,1,2159283,2.88e+07,0,0,-5370.97
0,31,6,1,0,0,1410.67,555,16059.9,0,0,961,36,1,1989990,308025,0,0,15504.9
0,29,11,1,0,1,783.707,0,23643.6,0,1,841,121,1,614196.6,0,0,0,23643.6
0,52,7,1,0,0,293.89,5012.9,0,0,0,2704,49,1,86371.34,2.51e+07,0,0,-5012.9
0,52,6,1,0,1,235.112,1246.06,1477.73,0,0,2704,36,1,55277.65,1552666,0,0,231.6699
0,43,3,1,0,1,17.6334,0,0,0,1,1849,9,1,310.9368,0,0,0,0
0,21,11,1,0,0,0,9846.77,5615.36,1,0,441,121,1,0,9.70e+07,1,0,-4231.41
0,21,8,1,0,0,0,895.161,2305.25,1,0,441,64,1,0,801313.3,1,0,1410.089
0,49,4,1,0,1,0,0,0,1,1,2401,16,1,0,0,1,0,0
0,54,4,1,0,1,0,0,0,1,1,2916,16,1,0,0,1,0,0
0,43,9,1,0,1,0,0,0,1,1,1849,81,1,0,0,1,0,0
0,52,10,1,0,1,0,0,0,1,1,2704,100,1,0,0,1,0,0
0,23,11,1,0,0,0,0,0,1,1,529,121,1,0,0,1,0,0
0,23,11,1,0,0,0,0,0,1,1,529,121,1,0,0,1,0,0
0,25,11,1,0,0,0,0,3694.32,1,1,625,121,1,0,0,1,0,3694.32
0,54,10,1,0,1,0,0,0,1,1,2916,100,1,0,0,1,0,0
0,54,10,1,0,1,0,0,0,1,1,2916,100,1,0,0,1,0,0
0,23,9,1,0,0,0,0,218.704,1,1,529,81,1,0,0,1,0,218.704
0,45,9,1,0,1,0,0,0,1,1,2025,81,1,0,0,1,0,0
0,45,9,1,0,1,0,0,0,1,1,2025,81,1,0,0,1,0,0
0,53,8,1,0,1,0,0,0,1,1,2809,64,1,0,0,1,0,0
0,55,8,1,0,1,0,0,0,1,1,3025,64,1,0,0,1,0,0
0,45,7,1,0,1,0,0,11821.8,1,1,2025,49,1,0,0,1,0,11821.8
0,41,6,1,0,1,0,0,0,1,1,1681,36,1,0,0,1,0,0
0,46,6,1,0,1,0,0,0,1,1,2116,36,1,0,0,1,0,0
0,51,5,1,0,0,0,0,0,1,1,2601,25,1,0,0,1,0,0
0,51,4,1,0,1,0,0,0,1,1,2601,16,1,0,0,1,0,0
0,53,4,1,0,0,0,0,0,1,1,2809,16,1,0,0,1,0,0
0,54,3,1,0,1,0,0,0,1,1,2916,9,1,0,0,1,0,0
0,54,3,1,0,1,0,0,0,1,1,2916,9,1,0,0,1,0,0
0,54,3,1,0,1,0,0,0,1,1,2916,9,1,0,0,1,0,0
0,54,3,1,0,0,0,0,221.659,1,1,2916,9,1,0,0,1,0,221.659
0,48,17,1,0,1,58778,51842.4,59109.1,0,0,2304,289,0,3.45e+09,2.69e+09,0,0,7266.703
0,29,17,1,0,1,50940.9,41177.4,39603.1,0,0,841,289,0,2.59e+09,1.70e+09,0,0,-1574.297
0,30,12,1,0,1,43103.9,21483.9,26599.1,0,0,900,144,0,1.86e+09,4.62e+08,0,0,5115.199
0,36,12,1,0,1,41732.4,37596.8,31032.3,0,0,1296,144,0,1.74e+09,1.41e+09,0,0,-6564.5
0,38,12,1,0,1,40570.5,10741.9,27190.2,0,0,1444,144,0,1.65e+09,1.15e+08,0,0,16448.3
0,29,13,1,0,1,39185.3,37596.8,38420.9,0,0,841,169,0,1.54e+09,1.41e+09,0,0,824.0977
0,28,12,1,0,1,39185.3,36776.8,34726.6,0,0,784,144,0,1.54e+09,1.35e+09,0,0,-2050.199
0,53,12,1,0,1,35266.8,42967.7,35465.4,0,0,2809,144,0,1.24e+09,1.85e+09,0,0,-7502.301
0,25,14,1,0,1,35266.8,25601.6,33101.1,0,0,625,196,0,1.24e+09,6.55e+08,0,0,7499.502
0,38,12,1,0,1,35266.8,25064.5,36943.2,0,0,1444,144,0,1.24e+09,6.28e+08,0,0,11878.7
0,38,12,1,0,1,34483.1,23632.3,19210.4,0,0,1444,144,0,1.19e+09,5.58e+08,0,0,-4421.9
0,25,14,1,0,1,33699.4,17724.2,25121.4,0,0,625,196,0,1.14e+09,3.14e+08,0,0,7397.201
0,28,12,1,0,1,33503.5,26854.8,25121.4,0,0,784,144,0,1.12e+09,7.21e+08,0,0,-1733.4
0,32,13,1,0,1,33307.5,37596.8,46891.2,0,0,1024,169,0,1.11e+09,1.41e+09,0,0,9294.398
0,33,17,1,0,1,33307.5,29540.3,17732.7,0,0,1089,289,0,1.11e+09,8.73e+08,0,0,-11807.6
0,41,16,1,0,1,33307.5,23274.2,22165.9,0,0,1681,256,0,1.11e+09,5.42e+08,0,0,-1108.299
0,41,16,1,0,1,33307.5,23274.2,22165.9,0,0,1681,256,0,1.11e+09,5.42e+08,0,0,-1108.299
0,41,16,1,0,1,33307.5,23274.2,22165.9,0,0,1681,256,0,1.11e+09,5.42e+08,0,0,-1108.299
0,28,12,1,0,1,32327.9,32225.8,39898.6,0,0,784,144,0,1.05e+09,1.04e+09,0,0,7672.801
0,44,16,1,0,1,31644.1,30621.7,23495.9,0,0,1936,256,0,1.00e+09,9.38e+08,0,0,-7125.799
0,28,15,1,0,1,30768.3,33486.2,30828.3,0,0,784,225,0,9.47e+08,1.12e+09,0,0,-2657.898
0,30,12,1,0,1,30758.5,35448.4,48247.8,0,0,900,144,0,9.46e+08,1.26e+09,0,0,12799.4
0,35,15,1,0,1,29477.2,34098.5,19062.7,0,0,1225,225,0,8.69e+08,1.16e+09,0,0,-15035.8
0,35,15,1,0,1,29477.2,34098.5,19062.7,0,0,1225,225,0,8.69e+08,1.16e+09,0,0,-15035.8
0,47,14,1,0,1,29391,27750,36647.6,0,0,2209,196,0,8.64e+08,7.70e+08,0,0,8897.602
0,37,12,1,0,1,29389,32225.8,44331.8,0,0,1369,144,0,8.64e+08,1.04e+09,0,0,12106
0,46,12,1,0,1,29389,30435.5,22165.9,0,0,2116,144,0,8.64e+08,9.26e+08,0,0,-8269.6
0,37,12,1,0,1,29389,22379,19210.4,0,0,1369,144,0,8.64e+08,5.01e+08,0,0,-3168.6
0,37,12,1,0,1,29389,22379,19210.4,0,0,1369,144,0,8.64e+08,5.01e+08,0,0,-3168.6
0,50,12,1,0,1,29193.1,17903.2,25121.4,0,0,2500,144,0,8.52e+08,3.21e+08,0,0,7218.201
0,29,12,1,0,0,29193.1,15396.8,31032.3,0,0,841,144,0,8.52e+08,2.37e+08,0,0,15635.5
0,29,16,1,0,1,28409.4,32225.8,29554.5,0,0,841,256,0,8.07e+08,1.04e+09,0,0,-2671.301
0,26,13,1,0,1,28105.7,37596.8,58653.9,0,0,676,169,0,7.90e+08,1.41e+09,0,0,21057.1
0,27,13,1,0,1,27429.7,30435.5,24973.6,0,0,729,169,0,7.52e+08,9.26e+08,0,0,-5461.9
0,30,14,1,0,1,27429.7,26892.4,20688.2,0,0,900,196,0,7.52e+08,7.23e+08,0,0,-6204.201
0,55,17,1,0,1,27429.7,26854.8,17806.6,0,0,3025,289,0,7.52e+08,7.21e+08,0,0,-9048.201
0,26,16,1,0,1,27429.7,25064.5,32510,0,0,676,256,0,7.52e+08,6.28e+08,0,0,7445.5
0,40,12,1,0,1,27429.7,23274.2,38420.9,0,0,1600,144,0,7.52e+08,5.42e+08,0,0,15146.7
0,44,12,1,0,1,27429.7,21483.9,22609.2,0,0,1936,144,0,7.52e+08,4.62e+08,0,0,1125.299
0,21,12,1,0,1,27037.9,16560.5,20688.2,0,0,441,144,0,7.31e+08,2.74e+08,0,0,4127.699
0,48,12,1,0,1,26908.6,22558.1,36943.2,0,0,2304,144,0,7.24e+08,5.09e+08,0,0,14385.1
0,24,12,1,0,1,26842,31688.7,33839.9,0,0,576,144,0,7.20e+08,1.00e+09,0,0,2151.199
0,26,17,1,0,0,26842,25243.5,20392.6,0,0,676,289,0,7.20e+08,6.37e+08,0,0,-4850.9
0,31,15,1,0,0,26450.1,26854.8,25860.2,0,0,961,225,0,7.00e+08,7.21e+08,0,0,-994.6016
0,27,12,1,0,1,26450.1,18798.4,31032.3,0,0,729,144,0,7.00e+08,3.53e+08,0,0,12233.9
0,43,12,1,0,1,26450.1,14322.6,29554.5,0,0,1849,144,0,7.00e+08,2.05e+08,0,0,15231.9
0,45,12,1,0,1,25470.5,26695.5,27898,0,0,2025,144,0,6.49e+08,7.13e+08,0,0,1202.5
0,45,12,1,0,1,25470.5,26695.5,27898,0,0,2025,144,0,6.49e+08,7.13e+08,0,0,1202.5
0,32,16,1,0,1,25470.5,25422.6,30145.6,0,0,1024,256,0,6.49e+08,6.46e+08,0,0,4723
0,43,12,1,0,1,25470.5,25064.5,25121.4,0,0,1849,144,0,6.49e+08,6.28e+08,0,0,56.90039
0,27,15,1,0,0,25470.5,24169.4,29554.5,0,0,729,225,0,6.49e+08,5.84e+08,0,0,5385.1
0,32,12,1,0,1,25470.5,22379,31771.1,0,0,1024,144,0,6.49e+08,5.01e+08,0,0,9392.1
0,35,12,1,0,1,25470.5,21483.9,26599.1,0,0,1225,144,0,6.49e+08,4.62e+08,0,0,5115.199
0,28,12,1,0,0,25470.5,19693.5,26599.1,0,0,784,144,0,6.49e+08,3.88e+08,0,0,6905.6
0,26,12,1,0,1,25088.4,23274.2,29554.5,0,0,676,144,0,6.29e+08,5.42e+08,0,0,6280.301
0,27,12,1,0,1,24686.8,22558.1,22609.2,0,0,729,144,0,6.09e+08,5.09e+08,0,0,51.09961
0,43,13,1,0,1,24490.8,34016.1,39898.6,0,0,1849,169,0,6.00e+08,1.16e+09,0,0,5882.5
0,43,12,1,0,1,24490.8,29355.9,35465.4,0,0,1849,144,0,6.00e+08,8.62e+08,0,0,6109.498
0,26,14,1,0,1,24490.8,25718,26643.4,0,0,676,196,0,6.00e+08,6.61e+08,0,0,925.4004
0,35,13,1,0,1,24490.8,23274.2,25121.4,0,0,1225,169,0,6.00e+08,5.42e+08,0,0,1847.201
0,45,12,1,0,1,24490.8,21483.9,28076.8,0,0,2025,144,0,6.00e+08,4.62e+08,0,0,6592.9
0,47,12,1,0,1,23511.2,32225.8,17732.7,0,0,2209,144,0,5.53e+08,1.04e+09,0,0,-14493.1
0,51,12,1,0,1,23511.2,25601.6,25121.4,0,0,2601,144,0,5.53e+08,6.55e+08,0,0,-480.1992
0,47,14,1,0,1,23511.2,25565.8,23974.6,0,0,2209,196,0,5.53e+08,6.54e+08,0,0,-1591.201
0,33,12,1,0,1,23511.2,23274.2,36943.2,0,0,1089,144,0,5.53e+08,5.42e+08,0,0,13669
0,26,12,1,0,1,23511.2,21483.9,31623.3,0,0,676,144,0,5.53e+08,4.62e+08,0,0,10139.4
0,42,12,1,0,0,23511.2,21483.9,22165.9,0,0,1764,144,0,5.53e+08,4.62e+08,0,0,682
0,37,17,1,0,1,23511.2,19693.5,76841.8,0,0,1369,289,0,5.53e+08,3.88e+08,0,0,57148.3
0,37,17,1,0,1,23511.2,19693.5,76841.8,0,0,1369,289,0,5.53e+08,3.88e+08,0,0,57148.3
0,43,12,1,0,1,23511.2,19421.4,13559.6,0,0,1849,144,0,5.53e+08,3.77e+08,0,0,-5861.801
0,28,16,1,0,1,23511.2,16112.9,22018.1,0,0,784,256,0,5.53e+08,2.60e+08,0,0,5905.199
0,33,12,1,0,1,23511.2,14322.6,23643.6,0,0,1089,144,0,5.53e+08,2.05e+08,0,0,9321
0,31,12,1,0,1,22727.5,1503.87,27781.3,0,0,961,144,0,5.17e+08,2261625,0,0,26277.43
0,24,12,1,0,0,22531.6,26854.8,29554.5,0,0,576,144,0,5.08e+08,7.21e+08,0,0,2699.699
0,29,12,1,0,1,22531.6,18619.4,23643.6,0,0,841,144,0,5.08e+08,3.47e+08,0,0,5024.199
0,25,12,1,0,1,22139.7,33300,29554.5,0,0,625,144,0,4.90e+08,1.11e+09,0,0,-3745.5
0,30,17,1,0,1,22139.7,27929,33248.8,0,0,900,289,0,4.90e+08,7.80e+08,0,0,5319.801
0,26,14,1,0,1,21943.8,25959.7,36943.2,0,0,676,196,0,4.82e+08,6.74e+08,0,0,10983.5
0,24,14,1,0,1,21869.3,26353.5,18767.1,0,0,576,196,0,4.78e+08,6.95e+08,0,0,-7586.4
0,35,13,1,0,1,21551.9,25959.7,26423.2,0,0,1225,169,0,4.64e+08,6.74e+08,0,0,463.5
0,41,12,1,0,1,21551.9,24885.5,21427,0,0,1681,144,0,4.64e+08,6.19e+08,0,0,-3458.5
0,37,15,1,0,0,21551.9,19210.2,17732.7,0,0,1369,225,0,4.64e+08,3.69e+08,0,0,-1477.5
0,34,12,1,0,1,21551.9,17903.2,25121.4,0,0,1156,144,0,4.64e+08,3.21e+08,0,0,7218.201
0,35,12,1,0,1,21551.9,14322.6,15638.8,0,0,1225,144,0,4.64e+08,2.05e+08,0,0,1316.2
0,35,12,1,0,1,21551.9,14322.6,15638.8,0,0,1225,144,0,4.64e+08,2.05e+08,0,0,1316.2
0,27,12,1,0,1,21356,20588.7,21722.6,0,0,729,144,0,4.56e+08,4.24e+08,0,0,1133.9
0,23,13,1,0,1,21160.1,17903.2,23643.6,0,0,529,169,0,4.48e+08,3.21e+08,0,0,5740.4
0,26,12,1,0,1,21117,22379,25121.4,0,0,676,144,0,4.46e+08,5.01e+08,0,0,2742.4
0,25,14,1,0,1,20768.2,23274.2,26303.5,0,0,625,196,0,4.31e+08,5.42e+08,0,0,3029.301
0,46,12,1,0,1,20572.3,32225.8,7882.19,0,0,2116,144,0,4.23e+08,1.04e+09,0,0,-24343.61
0,24,12,1,0,1,20572.3,25959.7,31032.3,0,0,576,144,0,4.23e+08,6.74e+08,0,0,5072.602
0,38,12,1,0,0,20572.3,14322.6,16255,0,0,1444,144,0,4.23e+08,2.05e+08,0,0,1932.4
0,25,16,1,0,0,20233.3,19335.5,23052.5,0,0,625,256,0,4.09e+08,3.74e+08,0,0,3717
0,28,16,1,0,1,20082.5,19335.5,21279.3,0,0,784,256,0,4.03e+08,3.74e+08,0,0,1943.801
0,34,12,1,0,1,19788.6,23274.2,31032.3,0,0,1156,144,0,3.92e+08,5.42e+08,0,0,7758.102
0,36,12,1,0,1,19749.4,25064.5,23643.6,0,0,1296,144,0,3.90e+08,6.28e+08,0,0,-1420.9
0,30,12,1,0,1,19592.7,26854.8,25897.2,0,0,900,144,0,3.84e+08,7.21e+08,0,0,-957.6016
0,27,14,1,0,0,19592.7,25064.5,28815.7,0,0,729,196,0,3.84e+08,6.28e+08,0,0,3751.199
0,28,12,1,0,1,19592.7,24169.4,25860.2,0,0,784,144,0,3.84e+08,5.84e+08,0,0,1690.799
0,23,12,1,0,1,19592.7,23274.2,21427,0,0,529,144,0,3.84e+08,5.42e+08,0,0,-1847.199
0,53,12,1,0,1,19592.7,21483.9,23643.6,0,0,2809,144,0,3.84e+08,4.62e+08,0,0,2159.699
0,29,16,1,0,1,19592.7,20588.7,42854.1,0,0,841,256,0,3.84e+08,4.24e+08,0,0,22265.4
0,31,12,1,0,1,19592.7,19466.2,20259.6,0,0,961,144,0,3.84e+08,3.79e+08,0,0,793.4004
0,20,12,1,0,1,19592.7,18619.4,23643.6,0,0,400,144,0,3.84e+08,3.47e+08,0,0,5024.199
0,23,12,1,0,1,19592.7,17903.2,26599.1,0,0,529,144,0,3.84e+08,3.21e+08,0,0,8695.9
0,27,12,1,0,1,19592.7,17724.2,25121.4,0,0,729,144,0,3.84e+08,3.14e+08,0,0,7397.201
0,23,12,1,0,1,19592.7,17366.1,14777.3,0,0,529,144,0,3.84e+08,3.02e+08,0,0,-2588.8
0,34,12,1,0,1,19592.7,17366.1,19210.4,0,0,1156,144,0,3.84e+08,3.02e+08,0,0,1844.301
